2,29,UFA,37980720,37980720,2019,34,8.4,18,0.467,3.1,7.7,0.402,5.3,10.3,0.516,0.553,1.7,2,0.816,0.5,3.4,3.8,2.4,1.1,0.6,1.5,2,21.5,0,1,0,0,0
2,24,RFA,1468807,1573653,2018,28.4,3.7,8.2,0.445,0.3,1.3,0.25,3.3,6.9,0.483,0.466,2,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7,0,1,0,0,0
2,24,RFA,1468807,1573653,2018,8.8,1.2,2,0.577,0.2,0.5,0.429,0.9,1.5,0.632,0.635,0.5,1,0.462,0.5,1,1.5,0.6,0.2,0.1,0.6,0.5,3,0,1,0,0,0
4,31,UFA,2487000,2664527,2018,21.4,2.2,5,0.451,0.8,2.3,0.345,1.5,2.7,0.541,0.53,0.4,0.7,0.596,1.1,3,4.1,0.7,0.5,0.4,0.5,1.5,5.7,0,0,0,1,0
4,23,RFA,1619260,1734846,2018,16.3,2.5,6.3,0.392,1.4,4,0.354,1.1,2.3,0.457,0.504,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,0,0,0,1,0
1,29,UFA,40231758,44310836,2017,33.4,8.5,18.3,0.468,4.1,10,0.411,4.4,8.3,0.537,0.58,4.1,4.6,0.898,0.8,3.7,4.5,6.6,1.8,0.2,3,2.3,25.3,1,0,0,0,0
4,28,UFA,34234964,37706030,2017,34,7.9,15.9,0.493,0.6,1.9,0.336,7.2,14.1,0.514,0.513,5.2,6.9,0.76,1.8,6.3,8.1,4.9,0.9,0.4,2.3,2.6,21.6,0,0,0,1,0
1,27,UFA,26361000,29033729,2017,32.7,6,13.3,0.454,1.5,4.2,0.356,4.6,9.1,0.498,0.51,1.8,2.5,0.708,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2,15.4,1,0,0,0,0
3,27,UFA,31957493,35197648,2017,34.5,7.5,15.8,0.471,2,5.1,0.398,5.4,10.7,0.506,0.536,5,5.9,0.844,0.7,4.7,5.4,3.5,1,0.3,1.9,1.6,21.9,0,0,1,0,0
3,24,RFA,26631244,29331373,2017,32.6,5.2,10,0.516,1.9,4.3,0.434,3.3,5.8,0.576,0.608,1.2,1.5,0.832,1.5,5,6.4,1.5,1.5,0.5,0.6,2.4,13.4,0,0,1,0,0
1,31,UFA,33333333,36712983,2017,37.4,7.1,15.3,0.464,3.2,7.8,0.412,3.9,7.5,0.518,0.569,5,6.1,0.819,0.8,4,4.8,7,1.5,0.3,2.9,2.8,22.4,1,0,0,0,0
2,25,RFA,17737500,19535896,2017,27.3,5.3,11.5,0.455,1.9,5.3,0.357,3.4,6.3,0.537,0.537,2.1,2.7,0.766,0.4,2.4,2.8,2.3,0.7,0.2,1.3,1.3,14.5,0,1,0,0,0
4,28,UFA,21666667,23863440,2017,30.7,6,12.4,0.48,1.6,4,0.391,4.4,8.4,0.522,0.543,1.4,1.6,0.856,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,14.8,0,0,0,1,0
3,29,UFA,21587579,23776333,2017,30.7,6,12.4,0.48,1.6,4,0.391,4.4,8.4,0.522,0.543,1.4,1.6,0.856,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,14.8,0,0,1,0,0
4,32,UFA,30500000,33592380,2017,33.9,5.3,11.9,0.447,2,5.1,0.389,3.3,6.8,0.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,0,0,0,1,0
1,31,UFA,19000000,20926401,2017,31.5,5.9,12.4,0.477,1.9,4.8,0.403,4,7.6,0.523,0.554,3.2,4,0.801,0.5,2.9,3.4,4.2,1,0.2,1.7,2.3,16.9,1,0,0,0,0
1,29,UFA,19000000,20926401,2017,32.4,4.9,11.1,0.442,1.1,3.1,0.357,3.8,8,0.475,0.492,4.4,5.1,0.867,0.4,3.6,4,7.8,1.2,0.4,2.6,2,15.3,1,0,0,0,0
3,29,RFA,13000000,14318064,2017,24,2.5,5.5,0.452,1.5,3.4,0.441,1,2.1,0.471,0.589,0.6,0.8,0.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2,7.1,0,0,1,0,0
2,25,UFA,13000000,14318064,2017,30.1,6.1,14.4,0.424,1.8,4.7,0.395,4.3,9.7,0.438,0.488,1.8,2.8,0.646,0.4,2.9,3.3,4.3,0.9,0.4,2.2,2.1,15.8,0,1,0,0,0
3,29,UFA,25625000,28223106,2017,33.4,8.9,16.5,0.537,1.9,5,0.375,7,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1,0,0,1,0,0
5,26,UFA,12500000,13767369,2017,20.5,3.5,6.8,0.512,0.9,2.6,0.354,2.6,4.2,0.608,0.579,1.2,1.6,0.732,1,3.8,4.8,2,0.6,0.4,1.3,2.8,9,0,0,0,0,1
5,37,UFA,16266667,17915936,2017,25.4,4.7,9.4,0.502,0.9,1.6,0.538,3.9,7.8,0.494,0.548,2,2.9,0.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,0,0,0,0,1
1,29,UFA,12000000,13216674,2017,21.9,3.4,7.8,0.44,1.8,4.4,0.414,1.6,3.3,0.474,0.558,0.8,1,0.825,0.3,1.5,1.8,3.5,0.8,0,1.3,1.4,9.5,1,0,0,0,0
3,33,UFA,16000000,17622232,2017,26.3,2.9,5.5,0.528,0.8,2.3,0.362,2,3.1,0.651,0.605,0.9,1.3,0.706,0.7,3.3,4,3.4,1,0.5,0.8,1.3,7.6,0,0,1,0,0
2,25,RFA,11500000,12665979,2017,29.2,3.1,6.8,0.455,1.8,4.4,0.406,1.3,2.3,0.548,0.588,0.6,0.7,0.81,0.3,2.8,3.1,1.2,0.7,0.2,0.7,1.6,8.5,0,1,0,0,0
4,30,UFA,14431700,15894923,2017,27.4,4.8,10.1,0.479,1.1,3.4,0.34,3.7,6.8,0.548,0.535,2,2.8,0.707,0.9,4.1,4.9,3.6,1,1.1,2.3,2.6,12.8,0,0,0,1,0
5,27,RFA,13666667,15052324,2017,26.5,4.1,7.7,0.536,0,0.1,0,4.1,7.6,0.541,0.536,2.1,3.7,0.58,2.1,5.4,7.5,3.5,0.9,1.1,1.7,2.8,10.4,0,0,0,0,1
4,25,RFA,8000000,8811116,2017,15.8,1.9,3.3,0.579,0,0,0,1.9,3.3,0.579,0.579,0.9,1.4,0.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8,0,0,0,1,0
3,32,UFA,7969537,8777564,2017,27.6,2.5,6,0.413,0.9,2.4,0.357,1.6,3.5,0.451,0.485,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7,0,0,1,0,0
2,25,RFA,10000000,11013895,2017,30.1,2.7,5.9,0.464,0.6,2.3,0.245,2.2,3.5,0.609,0.513,0.6,1.4,0.423,1.2,3.9,5.1,1,1.2,1,0.6,2.6,6.6,0,1,0,0,0
4,32,UFA,14000000,15419453,2017,25.5,4.7,9.1,0.515,0,0.2,0.231,4.6,8.9,0.52,0.517,1.4,2,0.715,2,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,0,0,0,1,0
3,30,UFA,8333333,9178246,2017,23.4,3.7,8.5,0.434,2.2,5.4,0.413,1.5,3.1,0.471,0.565,1.1,1.2,0.903,0.4,2.6,3,0.6,0.6,0.3,0.5,2,10.7,0,0,1,0,0
4,36,UFA,12000000,13216674,2017,24.5,5.9,13.2,0.449,0.3,1.3,0.223,5.6,11.9,0.474,0.46,1.9,2.6,0.731,2.5,5.7,8.2,1.7,0.5,0.1,1.4,1.9,14.1,0,0,0,1,0
1,32,UFA,7897436,8698153,2017,17.7,2.3,4.2,0.547,0,0,0.333,2.3,4.1,0.55,0.549,0.6,0.8,0.7,0.4,1.6,2,1.8,0.5,0.3,0.8,1.6,5.1,1,0,0,0,0
2,33,UFA,23000000,25331959,2017,28.2,5.1,11.4,0.445,2.6,6,0.429,2.5,5.4,0.462,0.558,2.3,2.6,0.891,0.1,2.1,2.2,1.4,0.7,0.2,1.3,1.6,15,0,1,0,0,0
2,36,UFA,7353333,8098884,2017,26.2,3.6,7.7,0.464,2.4,5.4,0.451,1.1,2.3,0.494,0.621,0.6,0.6,0.905,0.1,2.7,2.8,1.6,0.5,0.3,1,1.6,10.1,0,1,0,0,0
3,28,UFA,10500000,11564590,2017,25.7,4.6,10.4,0.445,1.8,4.8,0.367,2.9,5.6,0.512,0.53,2.7,3,0.893,0.5,3,3.4,1.4,0.4,0.1,1.6,1.8,13.7,0,0,1,0,0
2,25,RFA,7000000,7709727,2017,20.2,2.8,7.4,0.38,1.6,4.2,0.39,1.2,3.2,0.367,0.49,0.7,0.9,0.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,0,1,0,0,0
3,28,UFA,6666667,7342597,2017,17.8,2.3,5.4,0.42,0.4,1.3,0.294,1.9,4.1,0.461,0.456,1.3,1.7,0.75,0.3,1.8,2.1,1.6,0.6,0.3,1,1.9,6.2,0,0,1,0,0
1,30,UFA,10000000,11013895,2017,30.3,5,10.5,0.476,1.1,2.6,0.417,3.9,7.9,0.495,0.527,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1,0.1,1.7,1.8,13.2,1,0,0,0,0
2,24,UFA,17745894,19545141,2017,33.3,4.9,12.2,0.399,2,5.8,0.35,2.9,6.5,0.442,0.481,2,2.4,0.832,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8,0,1,0,0,0
3,31,UFA,8616150,9489737,2017,33.8,6.7,14.7,0.455,1.4,3.8,0.372,5.3,11,0.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7,0,0,1,0,0
4,24,RFA,5666667,6241208,2017,15.1,2.9,5.7,0.517,0,0,0,2.9,5.7,0.519,0.517,1.5,2.4,0.625,2,4.2,6.2,0.5,0.6,0.7,0.8,2.7,7.4,0,0,0,1,0
4,28,UFA,5451600,6004335,2017,24.6,2.4,5.9,0.401,1.4,3.9,0.372,0.9,2,0.458,0.523,0.7,0.9,0.717,1,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,0,0,0,1,0
4,27,RFA,8100000,8921255,2017,27.3,3.2,6.5,0.5,0.7,1.9,0.379,2.5,4.6,0.549,0.555,1.7,2.2,0.802,2.2,4.9,7.1,1.1,0.6,0.4,1.2,3.2,8.9,0,0,0,1,0
5,28,UFA,7050000,7764796,2017,17.5,2.1,3.4,0.622,0,0,0,2.1,3.4,0.622,0.622,0.9,1.2,0.699,1.7,4.8,6.5,0.6,0.5,0.8,0.8,2.4,5.1,0,0,0,0,1
4,26,RFA,12500000,13767369,2017,24,3.7,8.9,0.413,1.8,5.4,0.342,1.8,3.5,0.52,0.516,1.4,1.8,0.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,10.6,0,0,0,1,0
1,27,UFA,6000000,6608337,2017,21.9,3.1,6.9,0.446,0.7,2.2,0.308,2.4,4.7,0.51,0.495,1,1.4,0.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8,1,0,0,0,0
5,30,UFA,11000000,12115285,2017,20.1,2.7,4.6,0.576,0.3,0.8,0.409,2.3,3.8,0.612,0.612,0.8,1.3,0.67,1.5,3.1,4.6,1.8,0.6,0.8,1,2.6,6.5,0,0,0,0,1
5,35,UFA,3651480,4021702,2017,17.9,3.7,5.9,0.617,0,0.1,0.333,3.6,5.8,0.624,0.621,1.7,2.9,0.589,1.4,2.8,4.2,1,0.8,0.6,1.1,2.4,9.1,0,0,0,0,1
2,24,UFA,5330000,5870406,2017,19.3,3,6.9,0.43,1.1,2.8,0.382,1.9,4.1,0.462,0.507,1.1,1.5,0.753,0.3,1.8,2.1,0.8,0.5,0.1,1,1.8,8.1,0,1,0,0,0
3,33,UFA,5250000,5782295,2017,25.7,2.8,6.4,0.441,0.7,1.9,0.342,2.1,4.4,0.484,0.492,0.9,1.2,0.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6,7.2,0,0,1,0,0
4,26,UFA,5000000,5506948,2017,17.7,2.4,4.8,0.504,0.7,1.6,0.418,1.8,3.2,0.546,0.573,0.7,0.9,0.766,1.1,2.3,3.4,1.4,0.4,0.6,0.8,1.4,6.2,0,0,0,1,0
2,28,UFA,4500000,4956253,2017,20,2.8,6.6,0.433,1.2,3.3,0.355,1.7,3.2,0.513,0.523,0.8,1,0.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,7.7,0,1,0,0,0
2,24,UFA,4436200,4885984,2017,16.5,1.6,4.2,0.378,0.4,1.7,0.267,1.1,2.5,0.45,0.431,0.5,0.8,0.651,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,4.1,0,1,0,0,0
2,37,UFA,4436200,4885984,2017,26.3,4.4,10.6,0.413,1.4,3.9,0.36,3,6.7,0.443,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,0,1,0,0,0
4,30,UFA,4100000,4515697,2017,15.8,1.5,3.4,0.435,0.6,1.7,0.346,0.9,1.7,0.523,0.521,0.3,0.5,0.703,0.8,2.7,3.5,0.9,0.3,0.2,0.5,1.6,3.8,0,0,0,1,0
2,40,UFA,8000000,8811116,2017,24.6,2.6,6.7,0.394,1.5,4.1,0.378,1.1,2.7,0.418,0.508,1.2,1.6,0.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8,0,1,0,0,0
2,30,UFA,3372250,3714161,2017,20.5,2.9,7.1,0.402,1.6,3.8,0.409,1.3,3.3,0.395,0.512,1.8,2.1,0.878,0.1,2,2.1,1.3,0.9,0.1,1,1.1,9.1,0,1,0,0,0
4,30,UFA,6000000,6608337,2017,26.1,4.7,10.9,0.431,1.7,4.9,0.353,3,6,0.496,0.511,2,2.5,0.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1,0,0,0,1,0
2,32,UFA,5192000,5718414,2017,25.9,4.5,10.6,0.43,2.8,7,0.404,1.7,3.5,0.481,0.564,1.3,1.5,0.856,0.4,1.9,2.3,1,0.6,0.2,0.6,2.3,13.2,0,1,0,0,0
2,26,RFA,2500000,2753474,2017,15.1,1.7,4.1,0.422,0.9,2.4,0.384,0.8,1.8,0.473,0.531,0.2,0.2,0.714,0.4,1.6,2.1,0.9,0.6,0.1,0.3,0.7,4.5,0,1,0,0,0
4,39,UFA,5000000,5506948,2017,26.4,5.5,12.6,0.437,1.5,3.9,0.378,4,8.7,0.463,0.495,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.6,0.7,0.9,2.1,14.2,0,0,0,1,0
3,22,RFA,1564356,1722965,2017,18.6,2.4,5.6,0.437,0.6,2.1,0.29,1.8,3.5,0.524,0.491,0.7,1.1,0.656,0.5,1.8,2.3,0.8,0.9,0.3,1.1,2,6.2,0,0,1,0,0
5,30,UFA,4328000,4766814,2017,15.5,1.9,3.7,0.513,0,0,0,1.9,3.7,0.513,0.513,1.1,1.3,0.84,1.5,3,4.4,0.4,0.2,0.5,0.7,2.2,4.9,0,0,0,0,1
5,23,RFA,4187598,4612177,2017,20.5,3.6,6.1,0.595,0,0,0,3.6,6,0.597,0.595,1.5,2.2,0.694,1.8,3.9,5.8,1,1.3,1,1,2.5,8.7,0,0,0,0,1
5,27,UFA,1821740,2006445,2017,10.3,1.5,3.1,0.494,0,0,0,1.5,3.1,0.497,0.494,0.4,0.8,0.564,0.8,1.6,2.4,0.8,0.1,0.4,0.4,1.2,3.5,0,0,0,0,1
5,33,UFA,3477600,3830192,2017,18.1,2.3,4.4,0.534,0,0,0,2.3,4.4,0.538,0.534,1.4,1.8,0.778,2,3.9,5.9,1.9,0.8,0.5,1.2,2.4,6.1,0,0,0,0,1
2,24,UFA,1686123,1857078,2017,19.4,3.7,7.7,0.482,0.6,1.9,0.338,3.1,5.8,0.528,0.523,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,9.9,0,1,0,0,0
5,27,UFA,1686123,1857078,2017,8.5,1.1,2,0.534,0,0,0,1.1,2,0.539,0.534,0.7,0.9,0.75,1,1.4,2.4,0.1,0.3,0.6,0.3,1,2.9,0,0,0,0,1
1,31,UFA,3300000,3634585,2017,26.7,3.3,8.1,0.408,0.7,1.9,0.376,2.6,6.2,0.418,0.453,0.4,0.7,0.6,1.1,4.1,5.1,6.7,1.4,0.2,2.4,2.1,7.8,1,0,0,0,0
4,25,UFA,3290000,3623571,2017,16.3,2.2,4.4,0.51,0,0,0.5,2.2,4.4,0.51,0.512,1.2,1.6,0.752,2.1,3,5.1,0.6,0.4,0.7,0.9,2.6,5.7,0,0,0,1,0
4,32,UFA,3290000,3623571,2017,22.7,2.4,5.4,0.442,1.4,3.5,0.391,1,1.9,0.537,0.57,0.9,1.3,0.744,0.8,2.9,3.6,1.2,0.5,0.3,0.9,1.7,7.1,0,0,0,1,0
2,28,UFA,3290000,3623571,2017,19.7,3.8,9.3,0.405,1.1,3,0.356,2.7,6.3,0.429,0.462,1.7,2.3,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,0,1,0,0,0
1,23,UFA,1590199,1751428,2017,11.1,1.7,3.9,0.433,0.5,1.3,0.386,1.2,2.6,0.457,0.498,0.4,0.5,0.84,0.2,0.7,0.8,1.6,0.5,0,0.8,1.1,4.3,1,0,0,0,0
4,26,UFA,1590199,1751428,2017,14,2.1,4.8,0.44,0.5,1.4,0.337,1.6,3.4,0.483,0.49,0.7,1,0.63,1,2.6,3.6,1,0.4,0.1,0.8,1.2,5.4,0,0,0,1,0
5,20,UFA,1428781,1573644,2017,3.4,0.4,1.9,0.231,0,0,0,0.4,1.9,0.231,0.231,0.6,0.6,1,0.1,0.7,0.9,0,0,0.1,0.3,0.7,1.4,0,0,0,0,1
1,24,UFA,1428781,1573644,2017,13.4,2.4,4.7,0.5,0.8,1.9,0.423,1.6,2.9,0.55,0.583,0.1,0.4,0.4,0.1,0.4,0.5,1.9,0.3,0,0.9,0.9,5.6,1,0,0,0,0
2,23,UFA,1428781,1573644,2017,16.9,1.8,4.1,0.431,0.5,2,0.25,1.3,2.1,0.6,0.491,1,1.6,0.636,0.1,1.1,1.1,0.9,0.4,0.1,0.9,1.3,5.1,0,1,0,0,0
1,25,UFA,2700000,2973752,2017,18.8,2.5,6.8,0.366,0.3,1.4,0.234,2.2,5.4,0.401,0.391,1.3,1.7,0.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6,1,0,0,0,0
